/nobel_prizes/peace/laureates/1960/index.html,63,
/nobel_prizes/peace/laureates/1977/index.html,63,
/nobel_prizes/peace/laureates/1981/index.html,63,
/nobel_prizes/chemistry/laureates/1990/index.html,62,
/nobel_prizes/literature/laureates/1976/index.html,62,
/nobel_prizes/peace/laureates/1922/index.html,62,
/nobel_prizes/physics/laureates/1917/index.html,62,
/nobel_prizes/physics/laureates/1931/index.html,62,
/nobel_prizes/physics/laureates/1939/index.html,62,
/nobel_prizes/literature/laureates/1980/index.html,61,
/nobel_prizes/medicine/laureates/1982/index.html,61,
/nobel_prizes/literature/laureates/1905/index.html,60,
/nobel_prizes/physics/laureates/1988/index.html,60,
/nobel_prizes/chemistry/laureates/1905/index.html,59,
/nobel_prizes/literature/laureates/1979/index.html,59,
/nobel_prizes/chemistry/laureates/1904/index.html,58,
/nobel_prizes/chemistry/laureates/1906/index.html,58,
/nobel_prizes/chemistry/laureates/1992/index.html,58,
/nobel_prizes/literature/laureates/1903/index.html,58,
/nobel_prizes/peace/laureates/1946/index.html,58,
/nobel_prizes/physics/laureates/1949/index.html,58,
/nobel_prizes/physics/laureates/1959/index.html,58,
/nobel_prizes/chemistry/laureates/1977/index.html,57,
/nobel_prizes/medicine/laureates/1971/index.html,57,
/nobel_prizes/physics/laureates/1966/index.html,57,
/nobel_prizes/physics/laureates/1989/index.html,57,
/nobel_prizes/chemistry/laureates/1939/index.html,56,
/nobel_prizes/medicine/laureates/1922/index.html,56,
/nobel_prizes/chemistry/laureates/1913/index.html,55,
/nobel_prizes/chemistry/laureates/1960/index.html,55,
/nobel_prizes/literature/laureates/1967/index.html,55,
/nobel_prizes/physics/laureates/1928/index.html,55,
/nobel_prizes/literature/laureates/1955/index.html,54,
/nobel_prizes/chemistry/laureates/1907/index.html,53,
/nobel_prizes/chemistry/laureates/1921/index.html,53,
/nobel_prizes/peace/laureates/1967/index.html,53,
/nobel_prizes/peace/laureates/1972/index.html,53,
/nobel_prizes/physics/laureates/1912/index.html,53,
/nobel_prizes/chemistry/laureates/1915/index.html,52,
/nobel_prizes/chemistry/laureates/1931/index.html,52,
/nobel_prizes/chemistry/laureates/1969/index.html,52,
/nobel_prizes/literature/laureates/1966/index.html,52,
/nobel_prizes/medicine/laureates/1980/index.html,52,
/nobel_prizes/peace/laureates/1949/index.html,52,
/nobel_prizes/physics/laureates/1960/index.html,52,
/nobel_prizes/physics/laureates/1968/index.html,52,
/nobel_prizes/chemistry/laureates/1937/index.html,51,
/nobel_prizes/literature/laureates/1927/index.html,51,
/nobel_prizes/literature/laureates/1973/index.html,51,
/nobel_prizes/literature/laureates/1985/index.html,51,
/nobel_prizes/physics/laureates/1955/index.html,51,
/nobel_prizes/literature/laureates/1930/index.html,50,
/nobel_prizes/medicine/laureates/1934/index.html,50,
/nobel_prizes/medicine/laureates/1976/index.html,50,
/nobel_prizes/peace/laureates/1950/index.html,50,
/nobel_prizes/peace/laureates/1961/index.html,50,
/nobel_prizes/chemistry/laureates/1957/index.html,49,
/nobel_prizes/literature/laureates/1904/index.html,49,
/nobel_prizes/literature/laureates/1936/index.html,49,
/nobel_prizes/medicine/laureates/1927/index.html,49,
/nobel_prizes/medicine/laureates/1956/index.html,49,
/nobel_prizes/medicine/laureates/1967/index.html,49,
/nobel_prizes/peace/laureates/1954/index.html,49,
/nobel_prizes/physics/laureates/1980/index.html,49,
/nobel_prizes/physics/laureates/1970/index.html,48,
/nobel_prizes/chemistry/laureates/1968/index.html,47,
/nobel_prizes/chemistry/laureates/1985/index.html,47,
/nobel_prizes/literature/laureates/1920/index.html,47,
/nobel_prizes/literature/laureates/1965/index.html,47,
/nobel_prizes/medicine/laureates/1964/index.html,47,
/nobel_prizes/medicine/laureates/1972/index.html,47,
/nobel_prizes/chemistry/laureates/1930/index.html,46,
/nobel_prizes/literature/laureates/1974/index.html,46,
/nobel_prizes/medicine/laureates/1929/index.html,46,
/nobel_prizes/peace/laureates/1935/index.html,46,
/nobel_prizes/chemistry/laureates/1922/index.html,45,
/nobel_prizes/chemistry/laureates/1947/index.html,45,
/nobel_prizes/literature/laureates/1924/index.html,45,
/nobel_prizes/literature/laureates/1963/index.html,45,
/nobel_prizes/physics/laureates/1916/index.html,45,
/nobel_prizes/physics/laureates/1947/index.html,45,
/nobel_prizes/physics/laureates/1948/index.html,45,
/nobel_prizes/chemistry/laureates/1959/index.html,44,
/nobel_prizes/literature/laureates/1977/index.html,44,
/nobel_prizes/medicine/laureates/1909/index.html,44,
/nobel_prizes/medicine/laureates/1961/index.html,44,
/nobel_prizes/peace/laureates/1938/index.html,44,
/nobel_prizes/chemistry/laureates/1932/index.html,43,
/nobel_prizes/chemistry/laureates/1938/index.html,43,
/nobel_prizes/medicine/laureates/1954/index.html,43,
/nobel_prizes/peace/laureates/1957/index.html,43,
/nobel_prizes/chemistry/laureates/1910/index.html,42,
/nobel_prizes/chemistry/laureates/1920/index.html,42,
/nobel_prizes/chemistry/laureates/1945/index.html,42,
/nobel_prizes/chemistry/laureates/1975/index.html,42,
/nobel_prizes/physics/laureates/1961/index.html,42,
/nobel_prizes/chemistry/laureates/1929/index.html,41,
/nobel_prizes/chemistry/laureates/1948/index.html,41,
/nobel_prizes/chemistry/laureates/1953/index.html,41,
/nobel_prizes/medicine/laureates/1943/index.html,41,
/nobel_prizes/physics/laureates/1946/index.html,41,
/nobel_prizes/chemistry/laureates/1914/index.html,40,
/nobel_prizes/chemistry/laureates/1936/index.html,40,
/nobel_prizes/chemistry/laureates/1943/index.html,40,
/nobel_prizes/chemistry/laureates/1983/index.html,40,
/nobel_prizes/literature/laureates/1921/index.html,40,
/nobel_prizes/medicine/laureates/1951/index.html,40,
/nobel_prizes/medicine/laureates/1907/index.html,39,
/nobel_prizes/chemistry/laureates/1927/index.html,38,
/nobel_prizes/literature/laureates/1975/index.html,38,
/nobel_prizes/medicine/laureates/1911/index.html,38,
/nobel_prizes/medicine/laureates/1912/index.html,38,
/nobel_prizes/medicine/laureates/1928/index.html,38,
/nobel_prizes/peace/laureates/1902/index.html,38,
/nobel_prizes/peace/laureates/1945/index.html,38,
/nobel_prizes/chemistry/laureates/1934/index.html,37,
/nobel_prizes/medicine/laureates/1910/index.html,37,
/nobel_prizes/medicine/laureates/1913/index.html,37,
/nobel_prizes/peace/laureates/1932/index.html,37,
/nobel_prizes/peace/laureates/1933/index.html,37,
/nobel_prizes/peace/laureates/1947/index.html,37,
/nobel_prizes/peace/laureates/1921/index.html,36,
/nobel_prizes/peace/laureates/1925/index.html,36,
/nobel_prizes/peace/laureates/1944/index.html,36,
/nobel_prizes/physics/laureates/1942/index.html,36,
/nobel_prizes/chemistry/laureates/1925/index.html,35,
/nobel_prizes/chemistry/laureates/1926/index.html,35,
/nobel_prizes/chemistry/laureates/1966/index.html,35,
/nobel_prizes/chemistry/laureates/1984/index.html,35,
/nobel_prizes/literature/laureates/1915/index.html,35,
/nobel_prizes/literature/laureates/1926/index.html,35,
/nobel_prizes/literature/laureates/1928/index.html,35,
/nobel_prizes/peace/laureates/1926/index.html,35,
/nobel_prizes/chemistry/laureates/1956/index.html,34,
/nobel_prizes/literature/laureates/1984/index.html,34,
/nobel_prizes/physics/laureates/1940/index.html,34,
/nobel_prizes/chemistry/laureates/1970/index.html,33,
/nobel_prizes/literature/laureates/1912/index.html,33,
/nobel_prizes/literature/laureates/1934/index.html,33,
/nobel_prizes/literature/laureates/1944/index.html,33,
/nobel_prizes/literature/laureates/1960/index.html,33,
/nobel_prizes/peace/laureates/1911/index.html,33,
/nobel_prizes/chemistry/laureates/1949/index.html,32,
/nobel_prizes/literature/laureates/1908/index.html,32,
/nobel_prizes/literature/laureates/1910/index.html,32,
/nobel_prizes/literature/laureates/1911/index.html,32,
/nobel_prizes/medicine/laureates/1919/index.html,32,
/nobel_prizes/medicine/laureates/1944/index.html,32,
/nobel_prizes/peace/laureates/1917/index.html,32,
/nobel_prizes/peace/laureates/1948/index.html,32,
/nobel_prizes/chemistry/laureates/1955/index.html,31,
/nobel_prizes/literature/laureates/1933/index.html,31,
